time,sea_water_temperature,sea_water_temperature_qc_agg
2020-02-07T06:46:12Z,11.9381,1
2020-02-07T07:01:12Z,11.9341,1
2020-02-07T07:16:12Z,11.9331,3
2020-02-07T07:31:12Z,11.9258,1
2020-02-07T07:46:12Z,11.9246,1
2020-02-07T08:01:12Z,11.905,1
2020-02-07T08:16:12Z,11.8903,1
2020-02-07T08:31:12Z,11.8906,1
2020-02-07T08:46:12Z,11.8927,1
2020-02-07T09:01:12Z,11.8916,1
2020-02-07T09:16:12Z,11.88,1
2020-02-07T09:31:12Z,11.879,1
2020-02-07T09:46:12Z,11.8703,1
2020-02-07T10:01:12Z,11.8647,1
2020-02-07T10:16:12Z,11.8205,1
2020-02-07T10:31:12Z,11.8051,1
2020-02-07T10:46:12Z,11.8428,1
2020-02-07T11:01:12Z,11.839,1
2020-02-07T11:16:12Z,11.8241,1
2020-02-07T11:31:12Z,11.8059,1
2020-02-07T11:46:12Z,11.7969,1
2020-02-07T12:01:12Z,11.7988,1
2020-02-07T12:16:12Z,11.756,1
2020-02-07T12:31:12Z,11.7057,1
2020-02-07T12:46:12Z,11.7081,1
2020-02-07T13:01:12Z,11.6972,1
2020-02-07T13:16:12Z,11.6882,1
2020-02-07T13:31:12Z,11.6763,1
2020-02-07T13:46:12Z,11.6711,1
2020-02-07T14:01:12Z,11.6671,1
2020-02-07T14:16:12Z,11.6668,1
2020-02-07T14:31:12Z,11.6524,1
2020-02-07T14:46:12Z,11.6661,1
2020-02-07T15:01:12Z,11.6666,1
2020-02-07T15:16:12Z,11.6675,1
2020-02-07T15:31:12Z,11.6592,1
2020-02-07T15:46:12Z,11.6445,1
2020-02-07T16:01:12Z,11.6472,1
2020-02-07T16:16:12Z,11.644,1
2020-02-07T16:31:12Z,11.6584,1
2020-02-07T16:46:12Z,11.6542,1
2020-02-07T17:01:12Z,11.6539,1
2020-02-07T17:16:12Z,11.6607,1
2020-02-07T17:31:12Z,11.6741,1
2020-02-07T17:46:12Z,11.681,1
2020-02-07T18:01:12Z,11.7018,1
2020-02-07T18:16:12Z,11.7144,1
2020-02-07T18:31:12Z,11.7172,1
2020-02-07T18:46:12Z,11.7256,1
2020-02-07T19:01:12Z,11.7443,1
2020-02-07T19:16:12Z,11.7586,1
2020-02-07T19:31:12Z,11.7804,1
2020-02-07T19:46:12Z,11.798,1
2020-02-07T20:01:12Z,11.7954,1
2020-02-07T20:16:12Z,11.783,1
2020-02-07T20:31:12Z,11.8153,1
2020-02-07T20:46:12Z,11.8801,1
2020-02-07T21:01:12Z,11.9719,1
2020-02-07T21:16:12Z,12.0468,1
2020-02-07T21:31:12Z,12.1041,1
2020-02-07T21:46:12Z,12.1434,1
2020-02-07T22:01:12Z,12.1481,1
2020-02-07T22:16:12Z,12.1591,1
2020-02-07T22:31:12Z,12.1804,1
2020-02-07T22:46:12Z,12.2147,1
2020-02-07T23:01:12Z,12.2186,1
2020-02-07T23:16:12Z,12.3328,1
2020-02-07T23:31:12Z,12.3916,1
2020-02-07T23:46:12Z,12.3765,1
2020-02-08T00:01:22Z,12.3653,1
2020-02-08T00:16:12Z,12.366,1
2020-02-08T00:31:12Z,12.3676,1
2020-02-08T00:46:12Z,12.3119,1
2020-02-08T01:01:12Z,12.2981,1
2020-02-08T01:16:12Z,12.2542,1
2020-02-08T01:31:12Z,12.2186,1
2020-02-08T01:46:12Z,12.2896,1
2020-02-08T02:01:12Z,12.2735,1
2020-02-08T02:16:12Z,12.2187,1
2020-02-08T02:31:12Z,12.1883,1
2020-02-08T02:46:12Z,12.0051,1
2020-02-08T03:01:12Z,12.0272,1
2020-02-08T03:16:12Z,12.0037,1
2020-02-08T03:31:12Z,11.9981,1
2020-02-08T03:46:12Z,11.9888,1
2020-02-08T04:01:12Z,11.9924,1
2020-02-08T04:16:12Z,11.9837,1
2020-02-08T04:31:12Z,11.9412,1
2020-02-08T04:46:12Z,11.92,1
2020-02-08T05:01:12Z,11.9799,1
2020-02-08T05:16:12Z,11.957,1
2020-02-08T05:31:12Z,11.978,1
2020-02-08T05:46:12Z,11.9707,1
2020-02-08T06:01:12Z,11.9734,1
2020-02-08T06:16:12Z,11.9843,1
2020-02-08T06:31:12Z,11.9683,1
2020-02-08T06:46:12Z,11.9504,1
2020-02-08T07:01:12Z,11.9673,1
2020-02-08T07:16:12Z,11.9676,1
2020-02-08T07:31:12Z,11.9671,1
2020-02-08T07:46:12Z,11.9636,1
2020-02-08T08:01:12Z,11.9602,3
2020-02-08T08:16:12Z,11.9585,3
2020-02-08T08:31:12Z,11.9618,3
2020-02-08T08:46:12Z,11.9592,3
2020-02-08T09:01:12Z,11.9543,3
2020-02-08T09:16:12Z,11.9517,1
2020-02-08T09:31:12Z,11.9519,1
2020-02-08T09:46:12Z,11.9663,1
2020-02-08T10:01:12Z,11.9601,1
2020-02-08T10:16:12Z,11.9625,1
2020-02-08T10:31:12Z,11.9553,1
2020-02-08T10:46:12Z,11.9378,1
2020-02-08T11:01:12Z,11.8863,1
2020-02-08T11:16:12Z,11.9242,1
2020-02-08T11:31:12Z,11.9652,1
2020-02-08T11:46:12Z,11.9757,1
2020-02-08T12:01:12Z,11.9616,1
2020-02-08T12:16:12Z,11.9387,1
2020-02-08T12:31:12Z,11.9327,1
2020-02-08T12:46:12Z,11.9411,1
2020-02-08T13:01:12Z,11.9737,1
2020-02-08T13:16:12Z,11.9828,1
2020-02-08T13:31:12Z,12.035,1
2020-02-08T13:46:12Z,12.0084,1
2020-02-08T14:01:12Z,12.0093,1
2020-02-08T14:16:12Z,12.1137,1
2020-02-08T14:31:12Z,12.0899,1
2020-02-08T14:46:12Z,12.1525,1
2020-02-08T15:01:12Z,12.1273,1
2020-02-08T16:00:36Z,12.2164,1
2020-02-08T16:16:12Z,12.1989,1
2020-02-08T16:31:12Z,12.2268,1
2020-02-08T16:46:12Z,12.2409,1
2020-02-08T17:01:12Z,12.2498,1
2020-02-08T17:16:12Z,12.2403,1
2020-02-08T17:31:12Z,12.2119,1
2020-02-08T17:46:12Z,12.2005,1
2020-02-08T18:01:12Z,12.2377,1
2020-02-08T18:16:12Z,12.2358,1
2020-02-08T18:31:12Z,12.2231,1
2020-02-08T18:46:12Z,12.2012,1
2020-02-08T19:01:12Z,12.2181,1
2020-02-08T19:16:12Z,12.2275,1
2020-02-08T19:31:12Z,12.2275,1
2020-02-08T19:46:12Z,12.2423,1
2020-02-08T20:01:12Z,12.2543,1
2020-02-08T20:16:12Z,12.2582,1
2020-02-08T20:31:12Z,12.2605,1
2020-02-08T20:46:12Z,12.285,1
2020-02-08T21:01:12Z,12.3179,1
2020-02-08T21:16:12Z,12.374,1
2020-02-08T21:31:12Z,12.4377,1
2020-02-08T21:46:12Z,12.5075,1
2020-02-08T22:01:12Z,12.5702,1
2020-02-08T22:16:12Z,12.6604,1
2020-02-08T22:31:12Z,12.7336,1
2020-02-08T22:46:12Z,12.8164,1
2020-02-08T23:01:12Z,12.8601,1
2020-02-08T23:16:12Z,12.8273,1
2020-02-08T23:31:12Z,12.9288,1
2020-02-08T23:46:12Z,13.0857,1
2020-02-09T00:01:22Z,13.1204,1
2020-02-09T00:16:12Z,13.0919,1
2020-02-09T00:31:12Z,13.0726,1
2020-02-09T00:46:12Z,13.0583,1
2020-02-09T01:01:12Z,13.0456,1
2020-02-09T01:16:12Z,13.0673,1
2020-02-09T01:31:12Z,13.0397,1
2020-02-09T01:46:12Z,13.0114,1
2020-02-09T02:01:12Z,12.9676,1
2020-02-09T02:16:12Z,12.9537,1
2020-02-09T02:31:12Z,12.9188,1
2020-02-09T02:46:12Z,12.8632,1
2020-02-09T03:01:12Z,12.5935,1
2020-02-09T03:16:12Z,12.5143,1
2020-02-09T03:31:12Z,12.3991,1
2020-02-09T03:46:12Z,12.3593,1
2020-02-09T04:01:12Z,12.3192,1
2020-02-09T04:16:12Z,12.2902,1
2020-02-09T04:31:12Z,12.273,1
2020-02-09T04:46:12Z,12.2899,1
2020-02-09T05:01:12Z,12.2997,1
2020-02-09T05:16:12Z,12.2751,1
2020-02-09T05:31:12Z,12.2709,1
2020-02-09T05:46:12Z,12.2637,1
2020-02-09T06:01:12Z,12.2629,1
2020-02-09T06:16:12Z,12.2618,1
2020-02-09T06:31:12Z,12.2769,1
2020-02-09T06:46:12Z,12.2636,1
2020-02-09T07:01:12Z,12.2708,1
2020-02-09T07:16:12Z,12.256,1
2020-02-09T07:31:12Z,12.2511,1
2020-02-09T07:46:12Z,12.2527,1
2020-02-09T08:01:12Z,12.2465,1
2020-02-09T08:16:12Z,12.2438,1
2020-02-09T08:31:12Z,12.2391,1
2020-02-09T08:46:12Z,12.2319,1
2020-02-09T09:01:12Z,12.245,1
2020-02-09T09:16:12Z,12.2399,1
2020-02-09T09:31:12Z,12.2211,1
2020-02-09T09:46:12Z,12.2236,1
2020-02-09T10:01:12Z,12.2112,1
2020-02-09T10:16:12Z,12.2075,1
2020-02-09T10:31:12Z,12.2047,1
2020-02-09T10:46:12Z,12.2001,1
2020-02-09T11:01:12Z,12.1991,1
2020-02-09T11:16:12Z,12.1919,1
2020-02-09T11:31:12Z,12.1845,1
2020-02-09T11:46:12Z,12.1574,1
2020-02-09T12:01:12Z,12.163,1
2020-02-09T12:16:12Z,12.1988,1
2020-02-09T12:31:12Z,12.2063,1
2020-02-09T12:46:12Z,12.1599,1
2020-02-09T13:01:12Z,12.0812,1
2020-02-09T13:16:12Z,12.0807,1
2020-02-09T13:31:12Z,12.1539,1
2020-02-09T13:46:12Z,12.1739,1
2020-02-09T14:01:12Z,12.1282,1
2020-02-09T14:16:12Z,12.1231,1
2020-02-09T14:31:12Z,12.1082,1
2020-02-09T14:46:12Z,12.0957,1
2020-02-09T15:01:12Z,12.0841,1
2020-02-09T15:16:12Z,12.09,1
2020-02-09T15:31:12Z,12.0904,1
2020-02-09T15:46:12Z,12.0843,1
2020-02-09T16:01:12Z,12.0692,1
2020-02-09T16:16:12Z,12.0638,1
2020-02-09T16:31:12Z,12.0812,1
2020-02-09T16:46:12Z,12.0632,1
2020-02-09T17:01:12Z,12.0655,1
2020-02-09T17:16:12Z,12.0809,1
2020-02-09T17:31:12Z,12.0825,1
2020-02-09T17:46:12Z,12.0873,1
2020-02-09T18:01:12Z,12.0968,1
2020-02-09T18:16:12Z,12.1063,1
2020-02-09T18:31:12Z,12.1037,1
2020-02-09T18:46:12Z,12.1081,1
2020-02-09T19:01:12Z,12.1163,1
2020-02-09T19:16:12Z,12.1239,1
2020-02-09T19:31:12Z,12.1514,1
2020-02-09T19:46:12Z,12.1775,1
2020-02-09T20:01:12Z,12.1924,1
2020-02-09T20:16:12Z,12.2227,1
2020-02-09T20:31:12Z,12.2489,1
2020-02-09T20:46:12Z,12.3028,1
2020-02-09T21:01:12Z,12.367,1
2020-02-09T21:16:12Z,12.3931,1
2020-02-09T21:31:12Z,12.4235,1
2020-02-09T21:46:12Z,12.4742,1
2020-02-09T22:01:12Z,12.5526,1
2020-02-09T22:16:12Z,12.6343,1
2020-02-09T22:31:12Z,12.7251,1
2020-02-09T22:46:12Z,12.7907,1
2020-02-09T23:01:12Z,12.8523,1
2020-02-09T23:16:12Z,12.8911,1
2020-02-09T23:31:12Z,12.931,1
2020-02-09T23:46:12Z,12.9728,1
2020-02-10T00:01:22Z,13.0021,1
2020-02-10T00:16:12Z,12.8977,1
2020-02-10T00:31:12Z,13.0405,1
2020-02-10T00:46:12Z,13.1614,1
2020-02-10T01:01:12Z,13.1458,1
2020-02-10T01:16:12Z,13.1323,1
2020-02-10T01:31:12Z,13.1109,1
2020-02-10T01:46:12Z,13.1212,1
2020-02-10T02:01:12Z,13.0972,1
2020-02-10T02:16:12Z,13.0658,1
2020-02-10T02:31:12Z,13.0518,1
2020-02-10T02:46:12Z,13.0326,1
2020-02-10T03:01:12Z,12.9164,1
2020-02-10T03:16:12Z,12.8749,1
2020-02-10T03:31:12Z,12.716,1
2020-02-10T03:46:12Z,12.5371,1
2020-02-10T04:01:12Z,12.2825,1
2020-02-10T04:16:12Z,12.1716,1
2020-02-10T04:31:12Z,12.1825,1
2020-02-10T04:46:12Z,12.1409,1
2020-02-10T05:01:12Z,12.1924,1
2020-02-10T05:16:12Z,12.1416,1
2020-02-10T05:31:12Z,12.107,1
2020-02-10T05:46:12Z,12.1026,1
2020-02-10T06:01:12Z,12.0761,1
2020-02-10T06:16:12Z,12.0826,1
2020-02-10T06:31:12Z,12.0711,1
2020-02-10T06:46:12Z,12.0897,1
2020-02-10T07:01:12Z,12.0828,1
2020-02-10T07:16:12Z,12.0813,1
2020-02-10T07:31:12Z,12.0736,1
2020-02-10T07:46:12Z,12.0649,1
2020-02-10T08:01:12Z,12.0629,1
2020-02-10T08:16:12Z,12.0643,1
2020-02-10T08:31:12Z,12.0648,1
2020-02-10T08:46:12Z,12.0675,3
2020-02-10T09:01:12Z,12.0396,1
2020-02-10T09:16:12Z,12.0557,1
2020-02-10T09:31:12Z,12.0609,1
2020-02-10T09:46:12Z,12.0498,1
2020-02-10T10:01:12Z,12.0446,1
2020-02-10T10:16:12Z,12.047,1
2020-02-10T10:31:12Z,12.0365,1
2020-02-10T10:46:12Z,12.036,1
2020-02-10T11:01:12Z,12.0353,1
2020-02-10T11:16:12Z,12.0272,1
2020-02-10T11:31:12Z,12.0358,3
2020-02-10T11:46:12Z,12.029,3
2020-02-10T12:01:12Z,12.0408,1
2020-02-10T12:16:12Z,12.0309,1
2020-02-10T12:31:12Z,11.9938,1
2020-02-10T12:46:12Z,11.9749,1
2020-02-10T13:01:12Z,12.0222,1
2020-02-10T13:16:12Z,12.0474,1
2020-02-10T13:31:12Z,12.0089,1
2020-02-10T13:46:12Z,11.9789,1
2020-02-10T14:01:12Z,11.8516,1
2020-02-10T14:16:12Z,11.9027,1
2020-02-10T14:31:12Z,11.9217,1
2020-02-10T14:46:12Z,11.9147,1
2020-02-10T15:45:36Z,11.9128,1
2020-02-10T16:01:12Z,11.9268,1
2020-02-10T16:16:12Z,11.9162,1
2020-02-10T16:31:12Z,11.898,1
2020-02-10T16:46:12Z,12.0037,1
2020-02-10T17:01:12Z,11.9358,1
2020-02-10T17:16:12Z,12.0032,1
2020-02-10T17:31:12Z,11.992,1
2020-02-10T17:46:12Z,11.9664,1
2020-02-10T18:01:12Z,12.0237,1
2020-02-10T18:16:12Z,12.0572,1
2020-02-10T18:31:12Z,12.0548,1
2020-02-10T18:46:12Z,12.0499,1
2020-02-10T19:01:12Z,12.0611,1
2020-02-10T19:16:12Z,12.0695,1
2020-02-10T19:31:12Z,12.0643,1
2020-02-10T19:46:12Z,12.1102,1
2020-02-10T20:01:12Z,12.1456,1
2020-02-10T20:16:12Z,12.1343,1
2020-02-10T20:31:12Z,12.1672,1
2020-02-10T20:46:12Z,12.1952,1
2020-02-10T21:01:12Z,12.2244,1
2020-02-10T21:16:12Z,12.2544,1
2020-02-10T21:31:12Z,12.3018,1
2020-02-10T21:46:12Z,12.3585,1
2020-02-10T22:01:12Z,12.4524,1
2020-02-10T22:16:12Z,12.5022,1
2020-02-10T22:31:12Z,12.5458,1
2020-02-10T22:46:12Z,12.632,1
2020-02-10T23:01:12Z,12.7322,1
2020-02-10T23:16:12Z,12.8115,1
2020-02-10T23:31:12Z,12.8753,1
2020-02-10T23:46:12Z,12.9551,1
2020-02-11T00:01:22Z,12.994,1
2020-02-11T00:16:12Z,13.0441,1
2020-02-11T00:31:12Z,13.0882,1
2020-02-11T00:46:12Z,13.0639,1
2020-02-11T01:01:12Z,12.9444,1
2020-02-11T01:16:12Z,13.0798,1
2020-02-11T01:31:12Z,13.1218,1
2020-02-11T01:46:12Z,13.1276,1
2020-02-11T02:01:12Z,13.1249,1
2020-02-11T02:16:12Z,13.115,1
2020-02-11T02:31:12Z,13.107,1
2020-02-11T02:46:12Z,13.0601,1
2020-02-11T03:01:12Z,13.0546,1
2020-02-11T03:16:12Z,13.0456,1
2020-02-11T03:31:12Z,12.9695,1
2020-02-11T03:46:12Z,12.9348,1
2020-02-11T04:01:12Z,12.7775,1
2020-02-11T04:16:12Z,12.6727,1
2020-02-11T04:31:12Z,12.4678,1
2020-02-11T04:46:12Z,12.4342,1
2020-02-11T05:01:12Z,12.4408,1
2020-02-11T05:16:12Z,12.5216,1
2020-02-11T05:31:12Z,12.554,1
2020-02-11T05:46:12Z,12.5269,1
2020-02-11T06:01:12Z,12.5485,1
2020-02-11T06:16:12Z,12.5695,1
2020-02-11T06:31:12Z,12.535,1
2020-02-11T06:46:12Z,12.5699,1
2020-02-11T07:01:12Z,12.5708,1
2020-02-11T07:16:12Z,12.5675,1
2020-02-11T07:31:12Z,12.5597,1
2020-02-11T07:46:12Z,12.5504,1
2020-02-11T08:01:12Z,12.5446,1
2020-02-11T08:16:12Z,12.5443,1
2020-02-11T08:31:12Z,12.5237,1
2020-02-11T08:46:12Z,12.518,1
2020-02-11T09:01:12Z,12.5237,1
2020-02-11T09:16:12Z,12.5157,1
2020-02-11T09:31:12Z,12.5072,1
2020-02-11T09:46:12Z,12.5,1
2020-02-11T10:01:12Z,12.4857,1
2020-02-11T10:16:12Z,12.4854,1
2020-02-11T10:31:12Z,12.4767,1
2020-02-11T10:46:12Z,12.4657,1
2020-02-11T11:01:12Z,12.4392,1
2020-02-11T11:16:12Z,12.4283,1
2020-02-11T11:31:12Z,12.417,1
2020-02-11T11:46:12Z,12.3771,1
2020-02-11T12:01:12Z,12.343,1
2020-02-11T12:16:12Z,12.3112,1
2020-02-11T12:31:12Z,12.2509,1
2020-02-11T12:46:12Z,12.2316,1
2020-02-11T13:01:12Z,12.2329,1
2020-02-11T13:16:12Z,12.2796,1
2020-02-11T13:31:12Z,12.3421,1
2020-02-11T13:46:12Z,12.2309,1
2020-02-11T14:01:12Z,12.2463,1
2020-02-11T14:16:12Z,12.1284,1
2020-02-11T14:31:12Z,12.1352,1
2020-02-11T14:46:12Z,12.1274,1
2020-02-11T15:01:12Z,12.13,1
2020-02-11T15:16:12Z,12.2266,1
2020-02-11T15:31:12Z,12.2363,1
2020-02-11T15:46:12Z,12.2187,1
2020-02-11T16:01:12Z,12.2281,1
2020-02-11T16:16:12Z,12.2549,1
2020-02-11T16:31:12Z,12.2778,1
2020-02-11T16:46:12Z,12.2658,1
2020-02-11T17:01:12Z,12.2657,1
2020-02-11T17:16:12Z,12.2656,1
2020-02-11T17:31:12Z,12.2625,1
2020-02-11T17:46:12Z,12.2505,1
2020-02-11T18:01:12Z,12.2646,1
2020-02-11T18:16:12Z,12.2753,1
2020-02-11T18:31:12Z,12.2707,1
2020-02-11T18:46:12Z,12.3145,1
2020-02-11T19:01:12Z,12.313,1
2020-02-11T19:16:12Z,12.3168,1
2020-02-11T19:31:12Z,12.3444,1
2020-02-11T19:46:12Z,12.3634,1
2020-02-11T20:01:12Z,12.3704,1
2020-02-11T20:16:12Z,12.435,1
2020-02-11T20:31:12Z,12.4384,1
2020-02-11T20:46:12Z,12.4691,1
2020-02-11T21:01:12Z,12.5128,1
2020-02-11T21:16:12Z,12.5726,1
2020-02-11T21:31:12Z,12.6655,1
2020-02-11T21:46:12Z,12.7247,1
2020-02-11T22:01:12Z,12.7122,1
2020-02-11T22:16:12Z,12.7122,1
2020-02-11T22:31:12Z,12.779,1
2020-02-11T22:46:12Z,12.8471,1
2020-02-11T23:01:12Z,12.9618,1
2020-02-11T23:16:12Z,13.0095,1
2020-02-11T23:31:12Z,13.0479,1
2020-02-11T23:46:12Z,13.0977,1
2020-02-12T00:01:22Z,13.1584,1
2020-02-12T00:16:12Z,13.2329,1
2020-02-12T00:31:12Z,13.3327,1
2020-02-12T00:46:12Z,13.3439,1
2020-02-12T01:01:12Z,13.3769,1
2020-02-12T01:16:12Z,13.3998,1
2020-02-12T01:31:12Z,13.3993,1
2020-02-12T01:46:12Z,13.2098,1
2020-02-12T02:01:12Z,13.405,1
2020-02-12T02:16:12Z,13.4125,1
2020-02-12T02:31:12Z,13.4005,1
2020-02-12T02:46:12Z,13.4025,1
2020-02-12T03:01:12Z,13.3775,1
2020-02-12T03:16:12Z,13.3313,1
2020-02-12T03:31:12Z,13.3346,1
2020-02-12T03:46:12Z,13.3417,1
2020-02-12T04:01:12Z,13.3585,1
2020-02-12T04:16:12Z,13.2092,1
2020-02-12T04:31:12Z,13.1588,1
2020-02-12T04:46:12Z,12.6988,1
2020-02-12T05:01:12Z,12.6639,1
2020-02-12T05:16:12Z,12.5576,1
2020-02-12T05:31:12Z,12.4769,1
2020-02-12T05:46:12Z,12.4677,1
2020-02-12T06:01:12Z,12.5008,1
2020-02-12T06:16:12Z,12.5545,1
2020-02-12T06:31:12Z,12.5156,1
2020-02-12T06:46:12Z,12.5322,1
2020-02-12T07:01:12Z,12.5077,1
2020-02-12T07:16:12Z,12.4368,1
2020-02-12T07:31:12Z,12.4992,1
2020-02-12T07:46:12Z,12.4529,1
2020-02-12T08:01:12Z,12.4931,1
2020-02-12T08:16:12Z,12.5436,1
2020-02-12T08:31:12Z,12.5375,1
2020-02-12T08:46:12Z,12.5374,1
2020-02-12T09:01:12Z,12.5267,1
2020-02-12T09:16:12Z,12.4657,1
2020-02-12T09:31:12Z,12.4808,1
2020-02-12T09:46:12Z,12.4998,1
2020-02-12T10:01:12Z,12.4774,1
2020-02-12T10:16:12Z,12.4678,1
2020-02-12T10:31:12Z,12.4647,1
2020-02-12T10:46:12Z,12.4674,1
2020-02-12T11:01:12Z,12.4602,1
2020-02-12T11:16:12Z,12.4532,1
2020-02-12T11:31:12Z,12.4465,1
2020-02-12T11:46:12Z,12.4164,1
2020-02-12T12:01:12Z,12.4217,1
2020-02-12T12:16:12Z,12.4045,1
2020-02-12T12:31:12Z,12.3743,1
2020-02-12T12:46:12Z,12.336,1
2020-02-12T13:01:12Z,12.3048,1
2020-02-12T13:16:12Z,12.2988,1
2020-02-12T13:31:12Z,12.2741,1
2020-02-12T13:46:12Z,12.2678,1
2020-02-12T14:01:12Z,12.2481,1
2020-02-12T14:16:12Z,12.347,1
2020-02-12T14:31:12Z,12.3272,1
2020-02-12T14:46:12Z,12.2483,1
2020-02-12T15:01:12Z,12.1853,1
2020-02-12T15:16:12Z,12.1008,1
2020-02-12T15:31:12Z,12.1421,1
2020-02-12T15:46:12Z,12.1463,1
2020-02-12T16:01:12Z,12.0963,1
2020-02-12T16:16:12Z,12.1469,1
2020-02-12T16:31:12Z,12.2617,1
2020-02-12T16:46:12Z,12.2754,1
2020-02-12T17:01:12Z,12.278,1
2020-02-12T17:16:12Z,12.2969,1
2020-02-12T17:31:12Z,12.3318,1
2020-02-12T17:46:12Z,12.3456,1
2020-02-12T18:01:12Z,12.3786,1
2020-02-12T18:16:12Z,12.387,1
2020-02-12T18:31:12Z,12.4048,1
2020-02-12T18:46:12Z,12.4199,1
2020-02-12T19:01:12Z,12.4247,1
2020-02-12T19:16:12Z,12.4265,1
2020-02-12T19:31:12Z,12.4361,1
2020-02-12T19:46:12Z,12.4508,1
2020-02-12T20:01:12Z,12.4409,1
2020-02-12T20:16:12Z,12.5797,1
2020-02-12T20:31:12Z,12.5484,1
2020-02-12T20:46:12Z,12.5482,1
2020-02-12T21:01:12Z,12.5419,1
2020-02-12T21:16:12Z,12.594,1
2020-02-12T21:31:12Z,12.5602,1
2020-02-12T21:46:12Z,12.6014,1
2020-02-12T22:01:12Z,12.6776,1
2020-02-12T22:16:12Z,12.692,1
2020-02-12T22:31:12Z,12.8416,1
2020-02-12T22:46:12Z,12.9406,1
2020-02-12T23:01:12Z,12.9678,1
2020-02-12T23:16:12Z,12.9129,1
2020-02-12T23:31:12Z,12.8826,1
2020-02-12T23:46:12Z,12.923,1
2020-02-13T00:01:22Z,13.0208,1
2020-02-13T00:16:12Z,13.0738,1
2020-02-13T00:31:12Z,13.1557,1
2020-02-13T00:46:12Z,13.1957,1
2020-02-13T01:01:12Z,13.229,1
2020-02-13T01:16:12Z,13.3153,1
2020-02-13T01:31:12Z,13.3323,1
2020-02-13T01:46:12Z,13.3769,1
2020-02-13T02:01:12Z,13.4103,1
2020-02-13T02:16:12Z,13.4244,1
2020-02-13T02:31:12Z,13.4082,1
2020-02-13T02:46:12Z,13.4426,1
2020-02-13T03:01:12Z,13.419,1
2020-02-13T03:16:12Z,13.3852,1
2020-02-13T03:31:12Z,13.435,1
2020-02-13T03:46:12Z,13.4241,1
2020-02-13T04:01:12Z,13.4116,1
2020-02-13T04:16:12Z,13.4077,1
2020-02-13T04:31:12Z,13.3507,1
2020-02-13T04:46:12Z,13.2232,1
2020-02-13T05:01:12Z,13.1642,1
2020-02-13T05:16:12Z,12.9361,1
2020-02-13T05:31:12Z,12.9611,1
2020-02-13T05:46:12Z,12.9078,1
2020-02-13T06:01:12Z,12.9089,1
2020-02-13T06:16:12Z,12.8578,1
2020-02-13T06:31:12Z,12.8476,1
2020-02-13T06:46:12Z,12.8305,1
2020-02-13T07:01:12Z,12.8249,1
2020-02-13T07:16:12Z,12.8156,1
2020-02-13T07:31:12Z,12.8156,1
2020-02-13T07:46:12Z,12.8167,1
2020-02-13T08:01:12Z,12.8095,1
2020-02-13T08:16:12Z,12.8246,1
2020-02-13T08:31:12Z,12.8004,1
2020-02-13T08:46:12Z,12.8008,1
2020-02-13T09:01:12Z,12.8007,1
2020-02-13T09:16:12Z,12.7995,1
2020-02-13T09:31:12Z,12.7979,3
2020-02-13T09:46:12Z,12.8005,3
2020-02-13T10:01:12Z,12.8022,3
2020-02-13T10:16:12Z,12.8032,3
2020-02-13T10:31:12Z,12.7982,3
2020-02-13T10:46:12Z,12.7964,3
2020-02-13T11:01:12Z,12.7954,3
2020-02-13T11:16:12Z,12.8068,1
2020-02-13T11:31:12Z,12.8071,1
2020-02-13T11:46:12Z,12.803,1
2020-02-13T12:01:12Z,12.7962,1
2020-02-13T12:16:12Z,12.7973,1
2020-02-13T12:31:12Z,12.7952,1
2020-02-13T12:46:12Z,12.7953,3
2020-02-13T13:01:12Z,12.7878,3
2020-02-13T13:16:12Z,12.7779,1
2020-02-13T13:31:12Z,12.7809,1
2020-02-13T13:46:12Z,12.784,1
2020-02-13T14:01:12Z,12.7837,3
2020-02-13T14:16:12Z,12.7767,3
2020-02-13T14:31:12Z,12.7652,1
2020-02-13T14:46:12Z,12.7617,1
2020-02-13T15:01:12Z,12.7487,1
2020-02-13T15:16:12Z,12.744,1
2020-02-13T15:31:12Z,12.7408,1
2020-02-13T15:46:12Z,12.7173,1
2020-02-13T16:01:12Z,12.7249,1
2020-02-13T16:16:12Z,12.718,1
2020-02-13T16:31:12Z,12.698,1
2020-02-13T16:46:12Z,12.7248,1
2020-02-13T17:01:12Z,12.6855,1
2020-02-13T17:16:12Z,12.6724,1
2020-02-13T17:31:12Z,12.7031,1
2020-02-13T17:46:12Z,12.6897,1
2020-02-13T18:01:12Z,12.6642,1
2020-02-13T18:16:12Z,12.6803,1
2020-02-13T18:31:12Z,12.6946,1
2020-02-13T18:46:12Z,12.7221,1
2020-02-13T19:01:12Z,12.7213,1
2020-02-13T19:16:12Z,12.7562,1
2020-02-13T19:31:12Z,12.7731,1
2020-02-13T19:46:12Z,12.8019,1
2020-02-13T20:01:12Z,12.8129,1
2020-02-13T20:16:12Z,12.8415,1
2020-02-13T20:31:12Z,12.8547,1
2020-02-13T20:46:12Z,12.8796,1
2020-02-13T21:01:12Z,12.8801,1
2020-02-13T21:16:12Z,12.8996,1
2020-02-13T21:31:12Z,12.9112,1
2020-02-13T21:46:12Z,12.931,1
2020-02-13T22:01:12Z,12.9673,1
2020-02-13T22:16:12Z,12.9708,1
2020-02-13T22:31:12Z,13.001,1
2020-02-13T22:46:12Z,12.9828,1
2020-02-13T23:01:12Z,13.0115,1
2020-02-13T23:16:12Z,13.0432,1
2020-02-13T23:31:12Z,13.1003,1
